Text,Actual,Predicted,Probability,Error_Type
"Subject: get prescri ) ption d ) rugs to your door !
",1,0,0.49459013,False Negative
"Subject: vietnam
physiotherapy agnes .
@ , amend , armpit .
increase your
^
s
e
x
f
u
n
v
evolutionary fresh . @
triac ganges . $
, cognate electrocardiograph . ?
",1,0,0.4996669,False Negative
"Subject: software
microsoft windows xp professiotnal 2002
retail price : $ 270 . 99 our low price : $ 50 . 00 you save : $ 220 . 00
adobe photoshpop 7 . 0
retail price : $ 609 . 99 our low price : $ 60 . 00 you savae : $ 550 . 00
microsoft office xp professional 2002
retail price : $ 579 . 99 our low price : $ 60 . 00 you save : $ 510 . 00
adobe illustrator 10 retaifl price : $ 270 . 99 our low price : $ 60 . 00 you savae : $ 210 . 00
corel draw graphics suite 11 rejtail price : $ 270 . 99 our low pricle : $ 60 . 00 you save : $ 210 . 00
delphi 7
retaivl price : $ 404 . 99 our low price : $ 60 . 00 you save : $ 335 . 00
and more ! ! !
why so cheap ?
all the software is oem - meaninjg that you don ' t get the box and the manual with your software . all you will receivxe is the actual software and your unique registration code .
all the softwarte is in the english language for pc . our offers are unbeatablye and we always update our prices to make sure we provide you with the besit possible offers . hurry up and place your ordxer , because our supplies are limited .
visizt us now ! http : / / mmngii . biz / oeol 7 / ? affiliate _ id = 233763 & campaign _ id = 601
",1,0,0.48808086,False Negative
"Subject: solid new homes in 24 hours .
hows it going ?
homeowner
you have been pre - approved for a $ 400 , 000 home loan at a 3 . 25 % fixed rate .
this offer is being extended to you unconditionally and your credit is in no way a factor .
to take advantage of this limited time opportunity
all we ask is that you visit our website and complete
the 1 minute post approval form
best regards ,
juanita head
",1,0,0.49654213,False Negative
"Subject: chea ; p software
looking for extremely cheap high - quality software ?
we might have just what you need .
windows xp professional 2002 . . . . . . . . . . . . . $ 50
adobe photoshop 7 . 0 . . . . . . . . . . . . . . . . . . . . . . $ 60
microsoft office xp professional 2002 . . . . $ 60
corel draw graphics suite 11 . . . . . . . . . . . . . $ 60
and lots more . . .
",1,0,0.4859876,False Negative
"Subject: he reached around and fingered me while dicking my bumbum
html
head
meta http - equiv = content - type content = text / html ; charset = windows - 1252
meta name = generator content = microsoft frontpage 4 . 0
meta name = progid content = frontpage . editor . document
titleput it right in there / title
style type = text / css
body {
background - image : url ( ' http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / backgrou . jpg ' ) ;
background - repeat : repeat - x ;
}
/ style
/ head
body style = margin : 0 ;
 0 it
div align = center
center
table border = 0 cellpadding = 0 cellspacing = 0
tr
td rowspan = 5 img border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / captain _ . jpg width = 10 height = 320 / td
tdimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / captain _ . gif width = 495 height = 45 / td
td rowspan = 4 img border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / captaino . jpg width = 185 height = 280 / td
td rowspan = 5 img border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / captainl . jpg width = 10 height = 320 / td
/ tr
tr
tdimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / captaino . gif width = 495 height = 40 / td
/ tr
tr
tdimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / captainl . gif width = 495 height = 60 / td
/ tr
tr
td width = 495 height = 135 background = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / captain _ stabbin _ 4 xl . jpg valign = bottomtextarea rows = 6 cols = 57 name = t style = border : 2 px solid # 000000 for those who haven ' t been keeping track , i am c stabbin and i am in constant search for new booty to plunder . me and my crew go out and find yummy young po 0 per virgins and get them aboard the ss stabbin for some fun in the sun . we sail for the open seas , get what we want and throw the pretty girls out to sea and let them swim back to shore . if you don ' t believe it just take a look at these pics and see for yourself . . . / textarea / td
/ tr
tr
td colspan = 2 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / captain 2 . gif width = 680 height = 40 / a / td
/ tr
tr
td colspan = 4 img border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / spacer _ 0 . gif width = 10 height = 10 / td
/ tr
/ table
/ center
/ div
div align = center
center
table border = 0 cellpadding = 0 cellspacing = 0
tr
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ merip . jpg width = 120 height = 120 / a / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ meriq . jpg width = 120 height = 120 / a / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 nbsp ; / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ merir . jpg width = 120 height = 120 / a / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ meris . jpg width = 120 height = 120 / a / td
/ tr
/ table
/ center
/ div
div align = center
center
table border = 0 cellpadding = 0 cellspacing = 0
tr
tdimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / spacer _ 0 . gif width = 10 height = 10 / td
/ tr
tr
td style = font - family : arial ; font - size : 12 pt ; color : # 000080 ; font - weight : bold align = centerif you like ass as much as i do you are going to
love this site ! ! ! / td
/ tr
tr
td style = font - family : arial ; font - size : 18 pt ; font - weight : bold align = centera href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlget
on to all the ass adventures / a / td
/ tr
tr
tdimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / spacer _ 0 . gif width = 10 height = 10 / td
/ tr
/ table
/ center
/ div
div align = center
center
table border = 0 cellpadding = 0 cellspacing = 0
tr
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ meriu . jpg width = 120 height = 120 / a / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ meriv . jpg width = 120 height = 120 / a / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 nbsp ; / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ merix . jpg width = 120 height = 120 / a / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ meriy . jpg width = 120 height = 120 / a / td
/ tr
tr
td height = 20 colspan = 9 nbsp ; / td
/ tr
tr
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ meriz . jpg width = 120 height = 120 / a / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ merjo . jpg width = 120 height = 120 / a / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 nbsp ; / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ merjl . jpg width = 120 height = 120 / a / td
td width = 14 nbsp ; / td
td bgcolor = # 000000 align = center width = 124 height = 124 a href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / th _ merj 2 . jpg width = 120 height = 120 / a / td
/ tr
/ table
/ center
/ div
div align = center
center
table border = 0 cellpadding = 0 cellspacing = 0
tr
tdimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / spacer _ 0 . gif width = 10 height = 10 / td
/ tr
tr
td style = font - family : arial ; font - size : 12 pt ; color : # 000080 ; font - weight : bold align = centernow for what you all have been waiting for ! ! ! want to see my crew get my leftovers / td
/ tr
tr
td style = font - family : arial ; font - size : 12 pt ; color : # c 60000 ; font - weight : bold align = centertake a look at these screen caps and then go see the free
ass videos / td
/ tr
tr
td align = centera href = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / index . htmlimg border = 0 src = http : / / 69 . 63 . 161 . 44 / 1226030 _ nd _ cs 2 / enter _ he . gif width = 660 height = 40 / a / td
/ tr
/ table
/ center
/ div
pnbsp ; / p
p align = centerfont face = verdana size = 1 simple to leave our
newsletter - a href = http : / / 69 . 63 . 161 . 44 / removals / mea / index . htmlfont color = # 000000 click here / font / a
- and fill out fieldbr
/ fontfont face = verdana size = 1 color = # 000000 if you ' d like to
call me to verbally delete your address , please do so at / fontfont face = verdana size = 1 color = # ffo 000 1 - 808 - 347 - 1880 / fontfont face = verdana size = 1 color = # 000000 br
my name is david and if i am at my desk i will take your call . please note that
local and long distance charges apply . br
extra charges include a $ 5 per minute service charge automatically debited to
your phone bill . / font / p
pnbsp ; / p
/ body
/ html
",1,0,0.47969627,False Negative
"Subject: xterasys 802 . 11 g 54 mbps wireless pc card $ 29 . 00
wireless 802 . 11 g pc card
$ 29 . 00 the xterasys xn - 2422 g
802 . 11 g wireless lan pc card incorporates the ieee 802 . 11 g
standard ' s mandatory modulation schemes . with 11 g , it is backwards
compatible with all the existing 802 . 11 b products on the market . it
provides high performance 54 mbps
operation and allows you to take full advantage of your pc ' s
mobility with access to real - time information and online services
anytime and anywhere !
visit : http : / www . computron - me . com for deals !
your one stop
distributorjebel ali duty free zonedubai , uae . www . computron - me . com
for latest clearance sale listing contact our
sales department .
only limited quantities available on selected
specials ! ! ! !
for further details please send
your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com
compaq
hewlett packard
3 com
dell
intel
iomega
epson
aopen
creative
toshiba
apc
cisco
us
robotics
microsoft
canon
intellinet
targus
viewsonic
ibm
sony
- - - - - - - and lots more
! ! !
if you have any
complaints / suggestions contact : customerservice @ computron - me . com
tel + 971 4
8834464
all prices in u . s . dollars , ex - works ,
fax + 971 4
8834454
jebel ali duty free zone
www . computron - me . com
prices and availability subject to change
usa -
canada u . a . e .
without
notice .
to receive our special offers
in plain
text format reply to this
mail with the request * for
export only *
this
email can not be considered spam as long as we include : contact
information remove instructions . this message is intended for dealer
and resellers only . if you have somehow gotten on this list in error , or
for any other reason would like to be removed , please reply with "" remove
"" in the subject line of your message . this message is being sent to you
in compliance with the federal legislation for commercial e - mail
( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii
passed by the 105 th u . s . congress .
all logos and
trademarks are the property of their respective
owners
products may not be exactly as shown
above
- -
to unsubscribe from : computron 6 , just follow this link :
click the link , or copy and paste the address into your browser .",1,0,0.4719972,False Negative
"Subject: important auction info
r 3 move
market research 8721 santa monica
boulevard # 1105 los angeles , ca 90069 - 4507",1,0,0.48801306,False Negative
"Subject: get a date tonight
",1,0,0.49864298,False Negative
"Subject: new product ! cialis soft tabs .
hi !
we have a new product that we offer to you , c _ i _ a _ l _ i _ s soft tabs ,
cialis soft tabs is the new impotence treatment drug that everyone is talking
about . soft tabs acts up to 36 hours , compare this to only two or three hours
of viagra action ! the active ingredient is tadalafil , same as in brand cialis .
simply disolve half a pill under your tongue , 10 min before sex , for the best
erections you ' ve ever had !
soft tabs also have less sidebacks ( you can drive or mix alcohol drinks with them ) .
you can get it at : http : / / go - medz . com / soft /
no thanks : http : / / go - medz . com / rr . php
",1,0,0.49165654,False Negative
"Subject: re : huge profit on e b a y
learn all the tips , tricks and secret the pros use with out ecourse . . .
our ebay marketing ecourse is a straight forward low learning curve
ecourse . it is a self executing windows program ( . exe ) written and compiled
by online auction pros .
we show you everything , how to get started , where to get products ,
marketing strategies , how to find niche markets and what to do at the close
of each auction .
you can be running your own ebay business , and be earning money fast !
this package will pay for itself many times over with just a little time and
effort from you .
we also teach you how to create and write your own auction ads , one of a kind ads
that will pull orders like wildfire .
here is a link where you can see all the
facts . http : / / ebbeek . info / ebay
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - out of our datbase : http : / / ebbeek . info / mbfr . htm
market re - search
8721 santa monica boulevard
# 1105
los angeles , ca 90069 - 4507
sys inf
win 2 k v
",1,0,0.4840676,False Negative
"Subject: christmass s @ | e - wndows nt 4 . 0 enterprise server
christmass s @ | e - w ! ndows xp home
we have everything !
windows x ' p professional 20 o 2 . . . . . . . . . . . 5 o
adobe photoshop 7 . 0 . . . . . . . . . . . . . . . . . . . . . . . . 60
microsoft office x ' p pro 2 oo 2 . . . . . . . . . . . . . . 60
corel draw graphics suite 11 . . . . . . . . . . . . . 60
full information : http : / / inequality . bestsoftshop . info /
your paypal account
arnold callahan
stockbroker
biosupplynet , a sciquest company , rtp , 27709 , united states of america
phone : 218 - 821 - 3963
mobile : 747 - 674 - 4118
email : rxqlwxca @ gee - wiz . com
this message is beng sent to confirm your account . please do not reply directly to this message
this shareware is a 16 minute usage freeware
notes :
the contents of this reply is for attention and should not be depend marginalia
hide midway hastings
time : sat , 11 dec 2004 00 : 56 : 56 + 0200
",1,0,0.49266425,False Negative
"Subject: weekend entertainment
alpha male plus , the only multiple orgasm supplement for men !
prevent premature ejaculat?on , become the ultimate sex machine .
multiple orgasms with no erection loss !
your easy - to - use solution is here : http : / / hfg 3 . biz / alpha / ? utopia
- - - - -
link below is for that people who dislike
adv . . . . .
http : / / hfg 3 . biz / alpha / o . html
",1,0,0.49408552,False Negative
"Subject: can you last 36 hours ? mol
ci - ialis softabs is better than pfizer viiagrra
and normal ci - ialis because :
- guaaraantees 36 hours lasting
- safe to take , no side effects at all
- boost and increase se - xual performance
- haarder e - rectiions and quick recharge
- proven and certified by experts and doctors
- only $ 3 . 99 per tabs
cllick heree :
http : / / gallanted . com / cs / ? ronn
o - ut of mai - lling lisst :
http : / / gallanted . com / rm . php ? ronn
cr
",1,0,0.48860887,False Negative
"Subject: uiccib new generic viarga . special for paliourg @ iit . demokritos . gr . ri
formulated to : features :
increase sex driveimproved sildenafil citrate formula
boost sexual performance works in less than 15 minutes
fuller & harder erectionsbest price on the internet
increase stamina & endurance
quicker recharges
read more !
",1,0,0.49427196,False Negative
"Subject: no , i am real confused .
the onl * ine super sav ` ings
pha ' rmacy
cia - lis - val - ium - xa } nax - vi ^ agra - lev ( itra - soima . . . and more .
save money ( up to 7 o % )
sa } ve time ( overnight shipping )
no doc : tors appointment needed
no presc . ription required
fr ] ee do ] ctor approval loo % gen / eric meds
vi ! sit our site and order here
374
it ' s been too long ,
leftward attributive simpson ashley assignee jansenist cognac metabolite elba bypath scuttle dockyard rack rink funny channel waistcoat sacrament derisive shoddy patterson byzantine mall wakeup gates sparta verandah maltreat adore denominate fiance chiang prosthetic linda response arrowroot deceptive layman ferrule intemperance crap tuff elm hereabout niggle sagittal hydrosphere dulse butchery imperfect woolworth bray brainchild dunedin filthy chickweed wesley mcdowell cocky scion sun , 25 jul 2004 08 : 36 : 03 - 0300
poi thereafter jensen rudimentary brigade terrapin paperback abbas tuberculosis tonsillitis portia olson alaska audio cycad aniline profess damascus amend derriere thermistor thyroidal residual detour platonist brandeis seize notocord ashen akin filled slough knudson ritter stuyvesant alizarin deft viscera seamy button alice husbandmen intrusive straddle footfall volatile crack marmalade bernstein occidental diffusible
glyceride afterlife toastmaster egocentric dodson rhode cadaverous choreograph hideous enthalpy wightman abandon perk chain lehigh programmer reducible nibble topic homesick sandpaper debar depend patrolled downs tune plaintiff member berry arrogate azure jacksonville riddle rockabye cyrillic cantabrigian admiral stand carib disciple chorus absent horsewomen maybe rain birdseed tunisia cryptanalytic tit forborne piddle pipsissewa damage sedimentation dodecahedra beard earwig place faustian whistle wind ballast mexican
croft upstand commend julius connotative bathtub combinatorial pride barrage ebony benzene hetty soccer fiction gaseous swelter gravitate tim erich caliphate archbishop boulevard doyle jitter yea european funny travail dispel blossom blaspheme august morphine macroscopic bingle summary blvd joliet assault bile norm coherent derelict brockle astray anecdote safety ashtray wold electro troll troupe scratch emphysema bingle apices emblazon frothy malicious dutiable tapis sheet
footbridge irritate arboreal manna bewilder astride contractual diphtheria stylus britten bitumen ditto aficionado brushy nuptial thereon reserpine il rachmaninoff impermissible conjuncture jolla bowie squeaky dogma limpid footbridge build automorphism coachwork leash borealis guanidine maldistribute reserpine herpes coalescent cull gully adamant corrodible
convertible bracelet coloratura gravitate logo buddy anne labour profane centrifuge almagest breakup formosa carbonic coates glycerinate monstrosity bobolink cornflower although dickinson mcginnis g ' s ought sculpin bald concertina ami execrate traversable ptolemaic potlatch buck grumman lolly brinkmanship chunk conservative diorite parsley lomb tithe percival alp helmholtz arragon clergy weinstein sancho widowhood knudson saltwater espionage irrecoverable northbound potlatch wrongful snag
molal cutlass chiang cogitate pooh tide du fiction collier compensatory effectuate motel suppressible imposition elfin gamecock constantine stultify tool rowley astonish tenneco clandestine cervantes alway compartment cyclone general inset golf hoc babylonian mamma nuclide wrong aphasic astray braniff alhambra commemorate provocation simultaneous apparel hurtle age briny butch johannes slight tweeze redshank goggle crosswalk illicit muriatic scrawny circus extort autistic denver alison burglary virgule acclaim edmonton neuroanotomy
winston coda cleanse durrell aye ahmedabad gladstone picnicking desperate cornea quill admit umbra basket paulsen fad pinball pyridine draftsperson reverberate inquest paperbound honesty mccarthy handicapper meteoric unital dihedral hermes laugh chigger indiscretion bisque zellerbach kelley trumpet bauhaus sap luminance anchorite desirous obscure compagnie carnival gab menstruate ciceronian hyphen sectoral medea fairy perseverant mustn ' t misogyny gator fumigate cofactor slope shortcut pessimum tartary von bernini photogenic petersen billet pilgrim mountainous
failsoft tenspot accent bucolic psychobiology superficial datsun limerick abhorred n rupture eyeful glee homosexual capitoline screwworm crisp liqueur fleck birth salvador colossus doris delete culpable rancorous attenuate jubilate scenario philodendron mutual bauxite avarice sparse bloc concatenate floodgate couple ssw cdc verbiage injure harangue piston diploma advise burgundy on avow beautify schoolmarm sheik angela firework deadlock boeotian charlie independent b kilgore hanover
bstj estrange postprocessor debut fettle daughter giovanni dyad cruddy antipathy wabash monadic anchorite carmine clio circumcision mysterious kampala clairvoyant bathtub riot bettor tyson brief lute whatnot dahlia asphyxiate buzzsaw rio swing crosswise shirtmake blenheim destroy ilyushin bucolic datsun quonset rot dominic contributor nixon reserve thunderclap brinkmanship comprehension binary decca sleeve rage counterflow haploidy cheap pummel bruit astronomy sphere switchman benjamin electric shaken
ada electrocardiogram remark pennant deltoid gaulle scoop honolulu backtrack blockade adieu drosophila mash cumbersome expertise guenther plant leonine wine adiabatic corroboree bizet deplete down alphameric clasp conquistador view wattage troglodyte ripoff licorice gerundial swathe carpenter dionysus lug convolution encroach amorphous husbandmen sample bulgaria dreamlike nco thyroglobulin chug atwood captious sorrowful archenemy staphylococcus
superintendent steer andean confession daydream basket clearheaded bertram buzzard bantus deuteron extravaganza plank infelicity bradshaw marin meningitis pride mitigate pogo diorite crayon monetarism gentry bratwurst askew excavate sebastian aspen electret beresford disturb dexterity youngster gesture wineskin abreact badinage brownell weed ian propel brash wheat kissing schneider biconcave muscular befell
balzac fatima registry reverie brushwork gripe cycad iberia walt brownell myself harp atypic dictionary commit upswing consignor follicle missile papua spongy intuition qed exact acm prescriptive frey betsey cation vee dudley chesapeake elastic quota
fosterite irishman neuropsychiatric rot thieves extenuate macromolecular steppe rhine id ecole suction compote arrest cummings humble dissemble madeline histamine condense advertise buffet speedometer crane astrology pemmican alimony tuba chisholm befog fecund pickman soy bathurst viscous
cake blutwurst smith demountable nrc oval dibble pyracanth lucrative demagogue pica mulligan veil afresh bootleg ditch cia coastal remington do excess hypothesis giacomo construct tapa crush apache adolphus gambit generic edinburgh tamp argonaut concrete collar gig claudio he votive parch harrow becky sagebrush jitterbugger sanguineous skunk apocalypse carrot hoe homomorphic decertify musty camellia cologne",1,0,0.49167028,False Negative
"Subject: csgu to launch 13 videos
multimedia sector csgu announces . . . multimedia sector csgu announces . . . investor ' s editionyour guide to the marketmarket symbol : csgu 52 week hi / lo - 0 . 48 - . 025 medium - term target : . 23 csgu obtains rights to distribute new video series - to launch 13 videosread the whole story atthis report is for entertainment and advertising purposes only and should not be used as investment advice . for information puposes only . penny stocks are considered highly speculative and may be unsuitable for all but very aggressive investors . this profile is not in any way affiliated with the featured company . we were compensated 3000 dollars to distribute this report . apartado 261 - 4005 belen , heredia , costa rica . - take me off your subscriber list",1,0,0.4905593,False Negative
"Subject: submisssive women web - meeting - place
here you go here is a massive , city by city guide of women that want to meeeeeeeeeeet dudes that want nothing more than to hoooooooooook up for discreeeeet action , for nauauauaghty times , for a - nal inter course , etc . the database is at know cost to women so it ' s loaded with babes from every single state . you will always find what you are looking for in here , come one come all .
to not gettt any morre of this stuff from us and to have us stop sennnding it to you everyday you simmmmmmply have to go here and we ' ll take care of that right away . we apologize 4 the inconvien and we will take care of it .
http : / / www . loangrownetwork . com / arn
also , won ' t you please remember it is in everyone ' s best interest to have you aken out of this stuffff if you don ' t like it and we will do it pronto so please let us know . we appreciate your time and hope you have a good one and find a smile today .
",1,0,0.49996316,False Negative
"Subject: f . ree offer ! - cortisol blocker lose w . eight
want out of our database ? do not reply to this
email .
copy and paste this link into your browser
-
mail - svcs . com / rmm . htm
sponsored by
previ . a m . arketing 848 n . rainbow blvd . las
vegas , nv 89107
content - transfer - encoding : base 64
",1,0,0.48856354,False Negative
"Subject: you need this abazis
biggest stores of on ' line pharmacies .
over than 150 major meds
highest qualities assured on our online generic meds
at the most competitive prices .
vi ' sit us today ' s !
http : / / www . ilovemeds . com / index . php ? aid = 8
this is 1 - time mailing . no - re moval are re ' qui - red
g 58 hkezdjo 74 plxjdtrno 4 zbwd 37 j 20 bhlni
",1,0,0.49481332,False Negative
"Subject: analyst ' s pick ( 23805 )
investor financial times report
specializing in undervalued small cap stocks for immediate breakout
erhc and exxon mobil exercise priority rights on highly sought after oil
blocks in nigeria and sao tome ' s joint development zone ( jdz ) in the
gulf of guinea .
every major news wire service worldwide has carried hundreds of articles
revealing that the offshore oil blocks in this region contain 10 to 15
billion barrels of oil . the jdz line - up tipped to take over upcoming
blocks includes exxon mobil , erhc , chevron texaco , amerada hess ,
and anadarko .
license approval for the region ' s exclusive economic zone ( eez ) is a
multilateral deal securing blocks jointly involving exxon mobil , erhc ,
and chevron texaco .
erhc has jumped from a . 25 cent stock earlier in the year to a . 50 cent
stock that is headed for over $ 2 or a possible buyout from one of their
jdz multinational players .
erhc has been at the negotiating tables with the super - major oil
companies . it is impossible to measure the power that is carried where a
stock at this price level is a vital part of a key union of oil giants !
the top - level executives of the jdz oil majors have been finalizing the
percentage awards with erhc for official announcement of the
landmark - licensing round in the first 2 weeks of june .
the us government is pushing for increasing development of the area to
minimize middle east dependence . the eyes of the world are watching with
record prices at the pump and oil busting through $ 40 per barrel .
the oil companies will always make their $ billions - investors can cash
in by accumulating a substantial position just before earth - shattering
news is released that will send shock waves through erhc .
investor financial times report ( iftr ) is an independent newsletter with
the goal of giving investors the necessary knowledge to make rational
and profitable investment decisions . this publication does not provide
an analysis of the company ' s financial position and is not an offer to
buy or sell securities . investing in securities is speculative and
carries risk . it is recommended that any investment should be made after
consulting with your investment advisor and after reviewing the
financial statements of the company . iftr presents information in this
online report believed to be reliable , but its accuracy cannot be
assured . past performance does not insure similar future results . iftr
is not purported to be a complete and thorough analysis of the featured
company and recommends a complete review of the company ' s regulatory
filings at sec . gov . iftr received seven thousand dollars from an
unaffiliated third party with respect to the preparation of this special
online report as an effort to build investor awareness for erhc . the
information herein contains future - looking statements and information
within the meaning of section 27 a of the securities act of 1933 and
section 21 e of the securities exchange act of 1934 , including statements
regarding expected continual growth of the featured company .
future - looking statements are based on expectations , estimates , and
projections at the time the statements are made that involve a number of
risks and uncertainties which could cause actual results to differ
materially from those presently anticipated .
to permanently stop receiving this newsletter , please use our secure
one - step safe un - sub - scribe : send a blank email with no thanks in the
subject line to wolff @ emailacc . com
electronic dissemination provided by : e - broadcast group 6 eftute ave .
kingston 10 jamaica wi
58784 b 4022 ee 2350759 al 2073256 aebdb 301 c
",1,0,0.48632285,False Negative
"Subject: shape your wood .
click here to order today
",1,0,0.48690206,False Negative
"Subject: penls enlarg 3 ment pllls
",1,0,0.49107373,False Negative
"Subject: fwd : [ centimeters ] 64 % - off vicodin . duplications immortal
glazes wearable scorched dave nausea
pacified sandbag associate galilee
becker panacea contractual commendation
debacle repulsed shoelace freakish abby
promenades busses workshop popularize
reflectors smooch venusians
hammocks unavoidably convoyed warrior lubricate
sterilized eschewed tremendously sanborn
harris healthiest parishioner peaks
- -
phone : 716 - 548 - 4729
mobile : 552 - 894 - 4737
email : encircles @ swbell . net
",1,0,0.49581107,False Negative
"Subject: fw : don ' t be a fuddy - duddy . . . use the sof tware everyone ' s using . . .
oemwhat is it ? oem stands for "" original equipment manufacturer . "" it primarily refers to name - brand software that comes without the box or owner ' s manual . this isn ' t a problem because 99 % of the time one can find the manual to download right online from the manufacturers website . why do you care ? you can purchase oemincluding microsoft / microsoft office , adobe , macromedia , corel , even titles for the macintosh . for unbelievably low prices - - afraction of what it costsfrom the original manufacturer . you need to see it to bel
ieve it , you candownload it straight from this siteby going here , keep in mind you ' ll need to burnthe isoto a cd , if you don ' t have a cd burneryou can go hereand have themmail it rightto your doorstep at no extra cost . cancel auto updates follow this one",1,0,0.46261802,False Negative
"Subject: fine black woman
click here to be removed
",1,0,0.49732003,False Negative
"Subject: here it is my friend
here it is the password to that amazing adult site .
username : burt 69 ok
password : zzso 02 ji
url : http : / / www . messyland . com / d / h / 1 . php
",1,0,0.49758363,False Negative
